state,county,geoid,distance,lives
FL,Citrus,12017450701,98.87055157,47.2
FL,Citrus,12017450702,96.18845066,43.5
FL,Citrus,12017450800,91.89579788,55.5
FL,Citrus,12017450901,92.17080124,55
FL,Citrus,12017450902,94.35449099,41.5
FL,Citrus,12017451000,94.6845149,46.2
FL,Citrus,12017451101,101.797267,49.1
FL,Citrus,12017451102,98.48775211,46.7
FL,Citrus,12017451200,97.09163295,50.1
FL,Citrus,12017451300,102.1361654,40.4
FL,Citrus,12017451400,102.2602122,42.3
FL,Citrus,12017451501,104.3167731,48.3
FL,Citrus,12017451502,106.2490393,53.3
FL,Citrus,12017451601,107.5515284,51.8
FL,Citrus,12017451602,108.4381499,50.2
FL,Citrus,12017451700,112.434454,50.5
FL,Clay,12019030102,42.16449496,68.1
FL,Clay,12019030103,37.12415927,48.3
FL,Clay,12019030104,42.72821906,45.9
FL,Clay,12019030201,37.14009993,56.1
FL,Clay,12019030202,32.68611184,51.1
FL,Clay,12019030203,34.94534356,54.8
FL,Clay,12019030301,32.65147289,54.8
FL,Clay,12019030303,30.65955817,53.2
FL,Clay,12019030304,31.28068019,51.9
FL,Clay,12019030400,31.22308964,50.9
FL,Clay,12019030500,30.18347723,65.4
FL,Clay,12019030600,29.24604372,61.6
FL,Clay,12019030701,26.19054657,57.2
FL,Clay,12019030702,27.64678837,49.2
FL,Clay,12019030703,28.80960254,45.8
FL,Clay,12019030801,30.17983662,49.5
FL,Clay,12019030802,30.64941304,50.8
FL,Clay,12019030902,31.27958161,45.4
FL,Clay,12019030903,32.50667476,59
FL,Clay,12019030904,32.28460477,68.2
FL,Clay,12019031101,35.62685913,55.3
FL,Clay,12019031104,43.96324712,54
FL,Clay,12019031105,32.67588345,64.7
FL,Clay,12019031106,38.70673515,51.9
FL,Clay,12019031107,40.15947179,56
FL,Clay,12019031108,44.17871814,52
FL,Clay,12019031200,29.84720668,49.6
FL,Clay,12019031300,26.15512779,44.2
FL,Clay,12019031400,22.95767343,66.4
FL,Clay,12019031500,22.82195105,51.4
FL,Collier,12021000101,261.3479373,29
FL,Collier,12021000102,260.5013893,28.1
FL,Collier,12021000200,258.997996,35.9
FL,Collier,12021000301,257.2357985,42.4
FL,Collier,12021000302,259.1171228,34.7
FL,Collier,12021000401,257.1724335,33.4
FL,Collier,12021000402,259.4843867,29.6
FL,Collier,12021000500,262.6521986,29.3
FL,Collier,12021000600,261.8298014,39
FL,Collier,12021000700,260.3861137,35.9
FL,Collier,12021010102,250.177118,31.9
FL,Collier,12021010105,250.8846281,31.7
FL,Collier,12021010106,249.9567649,35.7
FL,Collier,12021010107,251.455076,33.8
FL,Collier,12021010108,251.1820051,34.1
FL,Collier,12021010109,253.2143338,33.2
FL,Collier,12021010110,252.5079889,33.4
FL,Collier,12021010205,253.9621708,28.5
FL,Collier,12021010208,254.5415324,33.9
FL,Collier,12021010209,252.1948302,40.6
FL,Collier,12021010210,257.5340715,32.4
FL,Collier,12021010211,256.3100007,33.2
FL,Collier,12021010212,254.8354148,33.4
FL,Collier,12021010213,252.1617142,37.1
FL,Collier,12021010215,254.8736142,26.3
FL,Collier,12021010300,257.1699207,24.1
FL,Collier,12021010401,259.1210952,32.1
FL,Collier,12021010405,253.9272485,34
FL,Collier,12021010408,256.4310544,23.1
FL,Collier,12021010410,256.8496225,42.6
FL,Collier,12021010411,257.8639351,37.6
FL,Collier,12021010412,252.3854222,30.4
FL,Collier,12021010413,257.1853767,38.5
FL,Collier,12021010414,254.5020865,30.3
FL,Collier,12021010415,252.3996963,26.4
FL,Collier,12021010416,254.509858,36.8
FL,Collier,12021010417,254.730487,31.1
FL,Collier,12021010418,257.4847614,29.6
FL,Collier,12021010419,257.6201184,25.9
FL,Collier,12021010420,256.7261778,27.8
FL,Collier,12021010505,258.9955608,33.8
FL,Collier,12021010506,259.2913279,41.6
FL,Collier,12021010507,260.0899962,34.1
FL,Collier,12021010508,260.3077147,35.6
FL,Collier,12021010509,260.9795058,44.5
FL,Collier,12021010510,262.2645245,39
FL,Collier,12021010601,260.9662458,29.3
FL,Collier,12021010602,260.3636232,26.9
FL,Collier,12021010604,261.6437305,41
FL,Collier,12021010605,262.3578656,41.4
FL,Collier,12021010606,261.0148345,28.6
FL,Collier,12021010701,262.1083179,27.5
FL,Collier,12021010702,263.9155332,44.5
FL,Collier,12021010801,263.0379831,26
FL,Collier,12021010802,263.9551009,40.9
FL,Collier,12021010803,267.6225312,43.5
FL,Collier,12021010902,273.5509014,36.8
FL,Collier,12021010903,277.4211417,23.4
FL,Collier,12021010904,273.9965208,27.8
FL,Collier,12021010905,272.8504595,26.8
FL,Collier,12021011001,276.1162149,30.7
FL,Collier,12021011002,275.1118411,37.7
FL,Collier,12021011102,273.0102438,40.9
FL,Collier,12021011103,266.397043,36.2
FL,Collier,12021011105,267.6703805,23.1
FL,Collier,12021011106,270.7931628,26.6
FL,Collier,12021011201,249.9722358,41.9
FL,Collier,12021011202,250.2522114,31.1
FL,Collier,12021011204,241.4109935,36.1
FL,Collier,12021011205,241.0038282,30.3
FL,Collier,12021011301,239.8064478,29.4
FL,Collier,12021011302,236.7955936,34.7
FL,Collier,12021011400,236.7336193,39.4
FL,Columbia,12023110201,89.12835972,46.4
FL,Columbia,12023110202,87.30282584,52.9
FL,Columbia,12023110300,81.86712471,59.3
FL,Columbia,12023110400,80.72223151,45.8
FL,Columbia,12023110500,82.93868554,38.6
FL,Columbia,12023110601,86.93110854,53.7
FL,Columbia,12023110602,85.97537689,49.3
FL,Columbia,12023110700,80.36151746,61.1
FL,Columbia,12023110800,76.22913184,50.1
FL,Columbia,12023110901,81.74902255,54.6
FL,Columbia,12023110903,83.90172763,52.1
FL,Columbia,12023110904,81.09408675,60
FL,De Soto,12027010101,182.7951655,46.6
FL,De Soto,12027010102,193.0299892,36
FL,De Soto,12027010200,187.037632,43.4
FL,De Soto,12027010301,190.2285303,47.3
FL,De Soto,12027010302,190.3636537,34.8
FL,De Soto,12027010403,194.8292763,42.8
FL,De Soto,12027010404,185.1089083,39.7
FL,De Soto,12027010405,200.4546877,38.2
FL,De Soto,12027010406,196.0731254,30.3
FL,Dixie,12029970101,109.8994211,47.3
FL,Dixie,12029970102,108.978741,43.3
FL,Dixie,12029970200,115.8441744,46.4
FL,Duval,12031000100,38.08471152,50.4
FL,Duval,12031000200,36.60339118,65.7
FL,Duval,12031000300,35.93659341,65.5
FL,Duval,12031000600,33.41639325,50.6
FL,Duval,12031000700,33.39569289,63.4
FL,Duval,12031000800,34.71066595,48.9
FL,Duval,12031001000,35.53426612,50.2
FL,Duval,12031001100,36.0042657,45.7
FL,Duval,12031001200,36.46988337,61.8
FL,Duval,12031001300,37.26704109,58.3
FL,Duval,12031001400,38.48894703,48.8
FL,Duval,12031001500,37.56822281,62
FL,Duval,12031001600,36.8257557,62.3
FL,Duval,12031002101,36.17107217,50.3
FL,Duval,12031002102,35.51147609,50.3
FL,Duval,12031002200,35.43351762,53.7
FL,Duval,12031002300,35.25434524,52.6
FL,Duval,12031002400,34.4087392,53
FL,Duval,12031002501,36.73278179,44.4
FL,Duval,12031002502,37.14275629,48.1
FL,Duval,12031002600,36.76832236,53
FL,Duval,12031002701,38.36120368,64
FL,Duval,12031002702,37.98858353,55.6
FL,Duval,12031002801,38.58688694,61.8
FL,Duval,12031002802,37.53227152,48.5
FL,Duval,12031002901,38.21328875,52
FL,Duval,12031002902,37.43512448,58.7
FL,Duval,12031010101,44.63646739,52.9
FL,Duval,12031010102,43.07690958,44.5
FL,Duval,12031010103,38.43519843,65.5
FL,Duval,12031010201,42.05536478,59.3
FL,Duval,12031010202,40.01524098,49.7
FL,Duval,12031010301,48.22384025,44.2
FL,Duval,12031010303,43.17600213,60.7
FL,Duval,12031010304,42.18717439,52.3
FL,Duval,12031010401,41.82474286,48.3
FL,Duval,12031010402,40.91671015,62.8
FL,Duval,12031010500,46.97073588,44.3
FL,Duval,12031010600,45.0204928,64
FL,Duval,12031010700,42.03453952,56.2
FL,Duval,12031010800,42.42748037,61.7
FL,Duval,12031010900,41.60338807,46.2
FL,Duval,12031011000,41.14504355,62.1
FL,Duval,12031011100,39.73338514,46.2
FL,Duval,12031011200,40.24880695,49.4
FL,Duval,12031011300,40.87791981,62.8
FL,Duval,12031011400,40.28671246,44.8
FL,Duval,12031011500,39.27939892,43.4
FL,Duval,12031011600,39.88919086,54
FL,Duval,12031011700,41.09125891,54.8
FL,Duval,12031011800,39.22365136,49.5
FL,Duval,12031011901,41.33478422,47.1
FL,Duval,12031011902,40.31307724,68.3
FL,Duval,12031011903,40.64758621,50.9
FL,Duval,12031012000,38.77834135,61.6
FL,Duval,12031012100,38.17434742,53.8
FL,Duval,12031012200,37.14130787,48.3
FL,Duval,12031012300,36.31006483,54.9
FL,Duval,12031012400,35.42607359,50.8
FL,Duval,12031012500,35.8047285,57.2
FL,Duval,12031012601,37.67179607,51.2
FL,Duval,12031012602,36.92151521,65.3
FL,Duval,12031012702,38.36988486,55.9
FL,Duval,12031012703,37.86663819,65.2
FL,Duval,12031012704,36.64663489,62
FL,Duval,12031012800,36.12249524,50.6
FL,Duval,12031012900,35.48216539,53.3
FL,Duval,12031013000,33.58859385,52.3
FL,Duval,12031013100,32.30927631,56.2
FL,Duval,12031013200,30.23485096,47
FL,Duval,12031013300,31.65857392,54.7
FL,Duval,12031013402,33.60877661,55.1
FL,Duval,12031013403,34.87587301,60.7
FL,Duval,12031013404,33.98845305,54.6
FL,Duval,12031013502,35.01350922,49.2
FL,Duval,12031013503,34.31094159,62.5
FL,Duval,12031013504,36.29234892,54.2
FL,Duval,12031013521,33.90184819,60
FL,Duval,12031013522,32.75627646,50.3
FL,Duval,12031013721,40.66639946,59.1
FL,Duval,12031013723,37.44027503,63.1
FL,Duval,12031013726,35.96475457,48.5
FL,Duval,12031013727,34.77674629,55.5
FL,Duval,12031013800,33.47381416,64
FL,Duval,12031013901,31.64674425,60.9
FL,Duval,12031013902,30.0576303,46.5
FL,Duval,12031013904,32.11754602,53
FL,Duval,12031013905,31.09115576,56.1
FL,Duval,12031013906,31.09402712,57.3
FL,Duval,12031014001,28.61615974,45.2
FL,Duval,12031014002,29.07678966,52.3
FL,Duval,12031014101,27.50728184,50.9
FL,Duval,12031014102,27.34466278,54.6
FL,Duval,12031014202,26.17306305,58.2
FL,Duval,12031014203,24.60859579,47.3
FL,Duval,12031014204,25.63787045,71.6
FL,Duval,12031014311,30.5833153,46.9
FL,Duval,12031014312,29.00174666,50.4
FL,Duval,12031014326,28.61146839,47.4
FL,Duval,12031014328,31.80205163,63.2
FL,Duval,12031014329,30.80134078,62.1
FL,Duval,12031014330,32.44946263,43.4
FL,Duval,12031014331,28.13964447,45.2
FL,Duval,12031014332,28.60980374,60.3
FL,Duval,12031014333,33.63367681,47.2
FL,Duval,12031014334,33.70351459,52.2
FL,Duval,12031014335,31.92302639,64.2
FL,Duval,12031014336,30.67561875,44.4
FL,Duval,12031014337,30.08289898,50.9
FL,Duval,12031014338,30.39701268,49.9
FL,Duval,12031014401,28.09931685,49.9
FL,Duval,12031014404,27.84253521,49.9
FL,Duval,12031014406,25.73180313,48.3
FL,Duval,12031014408,26.31546579,54.2
FL,Duval,12031014409,26.97031957,53.5
FL,Duval,12031014410,26.17634203,45
FL,Duval,12031014411,24.13632262,46.1
FL,Duval,12031014412,20.75894712,56.3
FL,Duval,12031014413,23.02033498,55.5
FL,Duval,12031014500,30.67658125,44.3
FL,Duval,12031014601,35.49208372,43.4
FL,Duval,12031014603,32.9052415,47.9
FL,Duval,12031014604,32.3756748,48.8
FL,Duval,12031014701,37.30094683,49.2
FL,Duval,12031014702,36.42718771,46.5
FL,Duval,12031014800,35.47638167,48.6
FL,Duval,12031014901,35.05196774,55.8
FL,Duval,12031014902,34.51201917,52.8
FL,Duval,12031015001,33.69191607,52.4
FL,Duval,12031015002,32.68210276,45.5
FL,Duval,12031015100,34.01071243,52.7
FL,Duval,12031015200,34.66170003,49.5
FL,Duval,12031015300,34.42398454,46.7
FL,Duval,12031015400,33.92795262,43.7
FL,Duval,12031015501,32.7024073,54.2
FL,Duval,12031015502,32.42710445,56.4
FL,Duval,12031015600,33.47255526,45.8
FL,Duval,12031015700,32.32567181,65.2
FL,Duval,12031015801,31.25657596,70.6
FL,Duval,12031015802,31.31131379,40.9
FL,Duval,12031015922,25.48754958,62.6
FL,Duval,12031015923,28.57137379,62.1
FL,Duval,12031015924,29.84658841,46.2
FL,Duval,12031015925,26.40227881,52.1
FL,Duval,12031015926,27.65365763,55.9
FL,Duval,12031016000,30.40755425,44.6
FL,Duval,12031016100,31.72414598,49.8
FL,Duval,12031016200,31.44252937,55
FL,Duval,12031016300,31.51592076,48.7
FL,Duval,12031016400,33.08099697,41.4
FL,Duval,12031016500,30.32928074,52.6
FL,Duval,12031016601,29.56521973,64.2
FL,Duval,12031016603,27.84171935,56.3
FL,Duval,12031016604,29.24416096,48.5
FL,Duval,12031016711,28.22594547,66.7
FL,Duval,12031016722,26.33527511,58.4
FL,Duval,12031016724,27.54917406,45.9
FL,Duval,12031016725,25.37281276,53.7
FL,Duval,12031016726,26.76372422,50.6
FL,Duval,12031016727,26.11766284,57.1
FL,Duval,12031016728,24.45737144,53.2
FL,Duval,12031016729,24.67010408,52.8
FL,Duval,12031016801,26.91270542,50.5
FL,Duval,12031016803,24.42046261,52.7
FL,Duval,12031016804,27.02553524,54.2
FL,Duval,12031016805,23.1990488,42.7
FL,Duval,12031016806,21.10011408,55.2
FL,Duval,12031016807,25.28894381,56.4
FL,Duval,12031016808,25.89504294,50.7
FL,Duval,12031017100,35.35613205,58.9
FL,Duval,12031017200,35.88348357,54.9
FL,Duval,12031017300,45.0725749,59.4
FL,Duval,12031017400,34.98996857,48.5
FL,Escambia,12033000100,355.17057,20.7
FL,Escambia,12033000300,356.1131248,28.2
FL,Escambia,12033000400,356.0751721,25.5
FL,Escambia,12033000500,355.4132459,20
FL,Escambia,12033000600,354.8322738,26.8
FL,Escambia,12033000800,354.0386212,22.8
FL,Escambia,12033000900,353.6212629,26.4
FL,Escambia,12033001001,352.4158662,31.5
FL,Escambia,12033001002,352.802402,26.5
FL,Escambia,12033001101,352.1359727,27.5
FL,Escambia,12033001103,351.6354265,36.7
FL,Escambia,12033001104,353.3705185,22.1
FL,Escambia,12033001201,355.1391037,31.5
FL,Escambia,12033001202,355.3618268,28.4
FL,Escambia,12033001300,354.9269912,30.8
FL,Escambia,12033001401,356.0190337,32.3
FL,Escambia,12033001402,357.2139361,17.7
FL,Escambia,12033001500,355.1778941,35.7
FL,Escambia,12033001600,355.9051792,25.4
FL,Escambia,12033001700,356.8931992,35.2
FL,Escambia,12033001800,356.3627334,35.6
FL,Escambia,12033001900,356.9648029,34.9
FL,Escambia,12033002000,357.7194346,30.8
FL,Escambia,12033002100,357.8024057,22.3
FL,Escambia,12033002200,357.5180364,24.9
FL,Escambia,12033002300,357.9876141,23
FL,Escambia,12033002400,360.6104797,25.4
FL,Escambia,12033002500,348.472081,29.2
FL,Escambia,12033002601,365.1436652,30
FL,Escambia,12033002602,363.2889474,26.5
FL,Escambia,12033002603,363.9786284,35.6
FL,Escambia,12033002604,367.4319939,24.7
FL,Escambia,12033002605,364.1904508,36.5
FL,Escambia,12033002701,363.3192989,27.6
FL,Escambia,12033002703,359.4104044,28.5
FL,Escambia,12033002704,361.7101973,20.6
FL,Escambia,12033002801,360.2571605,29.2
FL,Escambia,12033002802,360.2132352,20.3
FL,Escambia,12033002803,358.8808519,19.2
FL,Escambia,12033002804,359.467184,27.8
FL,Escambia,12033002900,359.0230906,26.6
FL,Escambia,12033003000,358.8485984,25.8
FL,Escambia,12033003100,357.9976181,20.1
FL,Escambia,12033003201,358.6835653,26.7
FL,Escambia,12033003203,360.2722139,21.3
FL,Escambia,12033003204,359.836949,32.3
FL,Escambia,12033003301,361.9430543,18.2
FL,Escambia,12033003305,362.5886776,17.4
FL,Escambia,12033003306,360.8720645,29
FL,Escambia,12033003307,360.2441478,27.5
FL,Escambia,12033003308,361.9446692,15.7
FL,Escambia,12033003309,359.6368096,32.6
FL,Escambia,12033003400,359.9419501,37.3
FL,Escambia,12033003503,353.1816093,26.1
FL,Escambia,12033003505,354.6088529,25.2
FL,Escambia,12033003506,352.9412188,28.7
FL,Escambia,12033003507,356.1192186,26
FL,Escambia,12033003508,357.4155039,18.3
FL,Escambia,12033003603,365.9983197,33.2
FL,Escambia,12033003607,355.5921194,31.3
FL,Escambia,12033003608,357.4860973,31.6
FL,Escambia,12033003609,358.4942975,32.6
FL,Escambia,12033003610,359.1704873,28.6
FL,Escambia,12033003611,360.5293336,30.4
FL,Escambia,12033003612,362.7793236,16.5
FL,Escambia,12033003613,365.8248738,32.1
FL,Escambia,12033003614,360.9019264,20.6
FL,Escambia,12033003700,362.4474586,26.3
FL,Escambia,12033003800,374.7631027,20.8
FL,Escambia,12033003900,368.1086286,24.2
FL,Escambia,12033004000,363.3531785,23.3
FL,Flagler,12035060103,24.4594841,42.5
FL,Flagler,12035060104,19.05961124,46.6
FL,Flagler,12035060105,22.83591202,57.8
FL,Flagler,12035060106,20.62873816,57.7
FL,Flagler,12035060107,24.01076835,64.7
FL,Flagler,12035060204,22.35472341,47.2
FL,Flagler,12035060205,24.07864632,50.8
FL,Flagler,12035060206,30.28041238,56.4
FL,Flagler,12035060207,38.9057473,62.4
FL,Flagler,12035060208,33.16667162,50.1
FL,Flagler,12035060209,29.22965567,69.9
FL,Flagler,12035060210,25.63228619,64.1
FL,Flagler,12035060211,26.11520469,67.1
FL,Flagler,12035060212,26.10007058,46.8
FL,Flagler,12035060213,29.22075578,40
FL,Flagler,12035060214,27.89896565,61.6
FL,Flagler,12035060301,27.97156915,58.1
FL,Flagler,12035060302,32.78607928,48.5
FL,Flagler,12035060303,26.53364351,44.6
FL,Flagler,12035060304,33.7522158,52.9
FL,Franklin,12037970100,195.3919926,34.9
FL,Franklin,12037970200,213.0204076,32.9
FL,Franklin,12037970302,225.2694345,30.9
FL,Franklin,12037970304,220.036521,44.9
FL,Gadsden,12039020101,194.3156323,46.9
FL,Gadsden,12039020102,189.4764388,32.7
FL,Gadsden,12039020300,205.2656958,47.5
FL,Gadsden,12039020400,215.1105052,34.4
FL,Gadsden,12039020500,200.3926226,40.1
FL,Gadsden,12039020600,192.93492,47.8
FL,Gadsden,12039020701,203.1634839,51.5
FL,Gadsden,12039020702,200.0398012,36.2
FL,Gadsden,12039020800,205.2468682,40.5
FL,Gilchrist,12041950100,90.99562427,49.7
FL,Gilchrist,12041950201,83.49495506,35.9
FL,Gilchrist,12041950202,97.91988347,45.8
FL,Gilchrist,12041950203,85.72915172,42.1
FL,Gilchrist,12041950204,91.95107693,45.6
FL,Glades,12043000100,193.4179255,49.1
FL,Glades,12043000200,207.5333725,34.7
FL,Glades,12043000300,197.6120984,35.7
FL,Gulf,12045960100,235.9803428,28.2
FL,Gulf,12045960200,240.4435465,39.6
FL,Gulf,12045960300,233.8013227,35.9
FL,Hamilton,12047960100,103.4968279,48.7
FL,Hamilton,12047960200,118.2420365,49.2
FL,Hamilton,12047960300,92.65008037,44.9
FL,Hardee,12049970101,159.5791763,39
FL,Hardee,12049970102,171.967478,50.6
FL,Hardee,12049970201,161.1312652,42.6
FL,Hardee,12049970202,160.7913944,47.9
FL,Hardee,12049970300,166.4756844,52.4
FL,Hardee,12049970400,174.4042205,46.4
FL,Hendry,12051000100,217.9092431,34.1
FL,Hendry,12051000200,221.5812436,28.3
FL,Hendry,12051000300,225.9735196,37.3
FL,Hendry,12051000401,217.6345106,36.5
FL,Hendry,12051000402,218.0282425,39.6
FL,Hendry,12051000600,238.5134781,31.9
FL,Hernando,12053040101,105.8802692,64.5
FL,Hernando,12053040102,111.3884862,58.2
FL,Hernando,12053040201,107.1157453,46.4
FL,Hernando,12053040202,109.8281181,56
FL,Hernando,12053040301,113.1506054,52
FL,Hernando,12053040302,117.9773578,50.3
FL,Hernando,12053040303,114.5885988,53.1
FL,Hernando,12053040400,113.0909122,40.2
FL,Hernando,12053040501,114.5912297,39.3
FL,Hernando,12053040502,113.1502388,42.8
FL,Hernando,12053040601,108.750914,50.4
FL,Hernando,12053040602,113.085262,44.6
FL,Hernando,12053040701,113.8159455,46
FL,Hernando,12053040702,117.5925265,45.4
FL,Hernando,12053040801,118.6437964,40.1
FL,Hernando,12053040802,117.4587975,56
FL,Hernando,12053040901,125.4625195,49.7
FL,Hernando,12053040905,124.2789838,52.7
FL,Hernando,12053040906,122.6789673,53.1
FL,Hernando,12053040907,122.7687281,45.4
FL,Hernando,12053040908,121.273819,40.1
FL,Hernando,12053040909,119.5586189,46.2
FL,Hernando,12053040910,117.4943026,39.1
FL,Hernando,12053040911,121.1035577,38.9
FL,Hernando,12053041003,120.1423095,43.2
FL,Hernando,12053041004,121.6940977,45.7
FL,Hernando,12053041005,119.8010897,50.6
FL,Hernando,12053041006,122.0452146,43.2
FL,Hernando,12053041103,123.9817534,46.9
FL,Hernando,12053041104,125.00159,56.3
FL,Hernando,12053041105,123.3491702,46.4
FL,Hernando,12053041106,123.5664382,44.7
FL,Hernando,12053041201,122.0132383,48.4
FL,Hernando,12053041203,123.5540829,42
FL,Hernando,12053041204,124.7493904,40.5
FL,Hernando,12053041302,126.7417892,45.7
FL,Hernando,12053041303,125.7177725,36
FL,Hernando,12053041304,125.3053051,51.4
FL,Hernando,12053041305,126.1680945,47.7
FL,Hernando,12053041401,127.8140024,44.4
FL,Hernando,12053041402,126.7248723,52
FL,Hernando,12053041501,127.4712988,34.8
FL,Hernando,12053041502,125.1013363,40.4
FL,Hernando,12053041600,119.824869,43.6
FL,Highlands,12055960101,160.1213798,40.1
FL,Highlands,12055960102,161.3709039,39.2
FL,Highlands,12055960103,162.7030951,33.8
FL,Highlands,12055960200,157.5636768,40.5
FL,Highlands,12055960300,159.859109,41.6
FL,Highlands,12055960400,158.1141918,47.8
FL,Highlands,12055960501,160.8993024,37.1
FL,Highlands,12055960502,164.2750499,42.6
FL,Highlands,12055960601,165.6152214,50.1
FL,Highlands,12055960602,166.9563293,43
FL,Highlands,12055960700,165.6164872,50.2
FL,Highlands,12055960800,165.8714904,53.4
FL,Highlands,12055960900,165.4044797,47.5
FL,Highlands,12055961000,169.0078224,41
FL,Highlands,12055961100,167.8249286,51
FL,Highlands,12055961200,170.8911096,45.1
FL,Highlands,12055961301,170.1182133,40.3
FL,Highlands,12055961302,170.8196339,38.7
FL,Highlands,12055961400,174.7913292,54.6
FL,Highlands,12055961500,179.6827651,43.4
FL,Highlands,12055961601,189.9981669,34.8
FL,Highlands,12055961602,181.1741417,41.7
FL,Highlands,12055961603,180.9068471,44.5
FL,Highlands,12055961700,182.6104095,31.4
FL,Highlands,12055980000,169.604138,35.9
FL,Highlands,12055980200,168.2760851,43.4
FL,Hillsborough,12057000101,144.233062,47.8
FL,Hillsborough,12057000102,144.8132182,47.3
FL,Hillsborough,12057000201,144.9945667,45.4
FL,Hillsborough,12057000202,144.8340969,46.5
FL,Hillsborough,12057000300,145.6135394,51.7
FL,Hillsborough,12057000401,145.4202296,48.3
FL,Hillsborough,12057000402,146.1732556,53.5
FL,Hillsborough,12057000500,146.2500093,39.4
FL,Hillsborough,12057000601,147.1870892,57.3
FL,Hillsborough,12057000602,146.7315738,44.3
FL,Hillsborough,12057000700,146.574654,43
FL,Hillsborough,12057000800,146.1638114,41.9
FL,Hillsborough,12057000901,145.3656421,48.6
FL,Hillsborough,12057000902,145.5360637,38.2
FL,Hillsborough,12057001001,146.513488,36.5
FL,Hillsborough,12057001002,147.1814596,45.3
FL,Hillsborough,12057001100,147.2659909,45.6
FL,Hillsborough,12057001200,147.5209793,45.3
FL,Hillsborough,12057001300,147.6698474,49.9
FL,Hillsborough,12057001400,148.7751189,48.8
FL,Hillsborough,12057001500,148.499565,40.7
FL,Hillsborough,12057001600,148.1773144,40.5
FL,Hillsborough,12057001700,147.8314667,40.9
FL,Hillsborough,12057001800,147.8253822,36.5
FL,Hillsborough,12057001900,148.361162,53
FL,Hillsborough,12057002000,148.6018669,42.2
FL,Hillsborough,12057002100,148.8367533,41.2
FL,Hillsborough,12057002200,149.0658995,47.6
FL,Hillsborough,12057002300,149.406793,48.5
FL,Hillsborough,12057002400,149.6480541,37
FL,Hillsborough,12057002500,150.3571355,39.9
FL,Hillsborough,12057002600,151.2853336,49.1
FL,Hillsborough,12057002700,150.9280744,44.6
FL,Hillsborough,12057002800,150.44851,45.9
FL,Hillsborough,12057002900,150.1891422,33.7
FL,Hillsborough,12057003000,150.0146171,44.7
FL,Hillsborough,12057003100,149.4427704,39.7
FL,Hillsborough,12057003200,150.0119893,41.4
FL,Hillsborough,12057003300,149.7871144,54.3
FL,Hillsborough,12057003400,148.9383624,43.6
FL,Hillsborough,12057003500,149.5074235,48.7
FL,Hillsborough,12057003600,148.3668873,51.4
FL,Hillsborough,12057003700,149.2174152,42.1
FL,Hillsborough,12057003800,149.9975517,52.9
FL,Hillsborough,12057003900,150.4672475,47.8
FL,Hillsborough,12057004000,150.9378237,47
FL,Hillsborough,12057004100,150.7086197,49.8
FL,Hillsborough,12057004200,150.9439262,53.6
FL,Hillsborough,12057004300,151.2726415,42.1
FL,Hillsborough,12057004400,151.4581537,55
FL,Hillsborough,12057004500,151.8047999,34.8
FL,Hillsborough,12057004600,153.201249,44.9
FL,Hillsborough,12057004700,153.3030495,49
FL,Hillsborough,12057004800,152.5331134,36.8
FL,Hillsborough,12057004900,152.3559785,46.9
FL,Hillsborough,12057005000,151.897995,47.2
FL,Hillsborough,12057005101,151.5796666,45.8
FL,Hillsborough,12057005102,152.3222983,35.4
FL,Hillsborough,12057005301,151.2152914,52
FL,Hillsborough,12057005302,152.1664063,40.8
FL,Hillsborough,12057005401,153.2086819,43.4
FL,Hillsborough,12057005500,152.3985549,32.3
FL,Hillsborough,12057005700,153.1343429,38.5
FL,Hillsborough,12057005800,154.0323547,53.5
FL,Hillsborough,12057005900,154.2887841,46
FL,Hillsborough,12057006000,153.8821003,47.3
FL,Hillsborough,12057006101,153.0547682,40
FL,Hillsborough,12057006103,154.5094199,43
FL,Hillsborough,12057006200,154.7309611,39.5
FL,Hillsborough,12057006300,155.1331374,40.6
FL,Hillsborough,12057006400,155.5122528,44.5
FL,Hillsborough,12057006501,156.2421887,46.1
FL,Hillsborough,12057006502,156.6098671,48.1
FL,Hillsborough,12057006600,155.8566434,40.2
FL,Hillsborough,12057006700,155.6632857,51.7
FL,Hillsborough,12057006801,156.6227717,45.2
FL,Hillsborough,12057006802,156.2208377,55.4
FL,Hillsborough,12057006900,157.2123038,41.6
FL,Hillsborough,12057007001,157.0913067,43.8
FL,Hillsborough,12057007002,157.9630383,32.8
FL,Hillsborough,12057007102,157.3960122,36.7
FL,Hillsborough,12057007103,157.3825378,48.2
FL,Hillsborough,12057007200,159.7196584,55.7
FL,Hillsborough,12057007300,159.1550134,38.3
FL,Hillsborough,12057010103,133.4896715,41.4
FL,Hillsborough,12057010105,138.9146826,50
FL,Hillsborough,12057010106,137.5146376,43.1
FL,Hillsborough,12057010107,136.2195155,49.7
FL,Hillsborough,12057010108,132.1889763,42.8
FL,Hillsborough,12057010203,142.1570416,47.1
FL,Hillsborough,12057010204,143.6931681,35.8
FL,Hillsborough,12057010205,135.5081853,37.8
FL,Hillsborough,12057010209,134.1112241,35.3
FL,Hillsborough,12057010210,135.6035421,40.5
FL,Hillsborough,12057010211,137.4582985,47.2
FL,Hillsborough,12057010212,136.1968261,36.3
FL,Hillsborough,12057010213,140.0158766,52.6
FL,Hillsborough,12057010214,133.269529,43.7
FL,Hillsborough,12057010303,140.4132851,49.7
FL,Hillsborough,12057010304,141.2726135,36.8
